627374400,2921620,627374300,433540,627374500,340,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,430440,627374500,340,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,262830,627374500,430,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,262650,627374500,430,627374200,970,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,262650,627374500,430,627374200,970,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,262560,627374500,430,627374200,970,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,430090,627374500,430,627374200,970,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,430000,627374500,430,627374200,970,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,433360,627374500,430,627374200,1060,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,618940,627374500,430,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,430430,627374500,430,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2921620,627374300,433710,627374500,430,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2897960,627374300,548940,627374500,430,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2899130,627374300,710260,627374500,1060,627374200,1150,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2899040,627374300,710440,627374500,1060,627374200,1330,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2899040,627374300,710440,627374500,1060,627374200,1330,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2897960,627374300,433890,627374500,430,627374200,1330,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2897960,627374300,544270,627374500,430,627374200,1330,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2897960,627374300,430740,627374500,430,627374200,1330,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2897960,627374300,430650,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898440,627374300,430650,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898440,627374300,430650,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898290,627374300,430650,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898290,627374300,407830,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898770,627374300,407830,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898770,627374300,407830,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898770,627374300,407830,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,2898770,627374300,407830,627374500,430,627374200,1240,627374600,157310,627374100,160,627374700,410,627369500,8130,627377600,8780,627366400,90
627374400,1158620,627374300,2673060,627374500,1060,627374200,1150,627374600,160,627374100,160,627374700,410,627370200,125800,627379200,80,627369600,526430
627400100,309440,627400000,11324940,627400200,360,627399900,180,627400400,90,627395900,213580,627400500,15940,627394000,292500,627411500,80,627389900,58230
627400100,39420,627400000,11026880,627400200,630,627399900,430,627400400,90,627399800,160,627411500,80,627399400,1000,627412800,170,627395900,191840
627400100,283030,627400000,11023380,627400200,630,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,191840
627400100,577030,627400000,9671990,627400200,630,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,260
627400100,360980,627400000,9585420,627400200,630,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,80
627400100,583670,627400000,9585420,627400200,720,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,80
627400100,583670,627400000,9585420,627400200,720,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,80
627400100,245260,627400000,9585330,627400200,900,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,80
627400100,284940,627400000,9585330,627400200,900,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,80
627400100,284940,627400000,9585330,627400200,900,627399900,430,627411500,80,627399800,160,627412800,170,627399400,1000,627412900,14300,627395900,80
627400100,1219000,627400000,4962830,627400200,630,627399900,430,627410100,74510,627399800,160,627410200,58190,627399400,1000,627411500,80,627395900,80
627400100,1144130,627400000,4678530,627400200,450,627399900,430,627400300,86280,627399800,160,627410000,90,627391600,90,627410100,116720,627387700,180
627400100,1276270,627400000,4326050,627400200,720,627399900,430,627410200,80,627399800,160,627410400,90,627382500,90,627411500,80,627382400,58280
627400100,639540,627400000,5002140,627400200,720,627399900,430,627400300,90,627399800,160,627400400,172500,627382500,90,627410200,80,627382400,58370
627400100,639360,627400000,5002140,627400200,720,627399900,430,627400400,80,627399800,160,627410200,80,627382500,90,627410400,90,627382400,58450
627400100,639530,627400000,7880650,627400200,720,627399900,430,627400400,80,627399800,160,627410200,80,627382400,260,627410400,90,627382300,80
627400100,639690,627400000,7880750,627400200,880,627399900,430,627400300,160,627399800,160,627400400,80,627382300,80,627410200,80,627381300,330
627400100,327060,627400000,7880830,627400200,970,627399900,430,627400300,160,627399800,160,627400400,80,627385100,123050,627410200,80,627382300,80
627400100,326970,627400000,7881010,627400200,880,627399900,430,627400300,160,627399800,160,627400400,80,627385100,123230,627410200,80,627382300,80
627400100,327140,627400000,7881490,627400200,880,627399900,430,627400300,160,627399800,160,627400400,80,627385100,123230,627410200,80,627382300,80
627400100,327140,627400000,7881490,627400200,880,627399900,430,627400300,160,627399800,160,627400400,80,627385100,123230,627410200,80,627382300,80
627400100,327140,627400000,7881490,627400200,880,627399900,430,627400300,160,627399800,160,627400400,80,627385100,123230,627410200,80,627382300,80
627400100,327410,627400000,7881490,627400200,880,627399900,430,627400300,160,627399800,160,627400400,80,627385100,123230,627410200,80,627382800,39730
